CCSD(T) 3b energies
dV_123 = 752.3229 kelvin
dV_123 = 18.2366 kelvin
dV_123 = 2.4304 kelvin
dV_123 = 0.6221 kelvin
dV_123 = 0.1974 kelvin
dV_123 = 0.0721 kelvin
dV_123 = 0.0289 kelvin
dV_123 = 1.3605 kelvin
dV_123 = 1.4928 kelvin
dV_123 = 0.3766 kelvin
dV_123 = 0.1069 kelvin
dV_123 = 0.0349 kelvin
dV_123 = 0.0128 kelvin
dV_123 = 0.0052 kelvin
dV_123 = 10.3024 kelvin
dV_123 = 2.3389 kelvin
dV_123 = 0.4906 kelvin
dV_123 = 0.1278 kelvin
dV_123 = 0.04 kelvin
dV_123 = 0.0144 kelvin
dV_123 = 0.0057 kelvin
dV_123 = -69.9296 kelvin
dV_123 = -7.092 kelvin
dV_123 = -1.2433 kelvin
dV_123 = -0.3119 kelvin
dV_123 = -0.096 kelvin
dV_123 = -0.0345 kelvin
dV_123 = -0.0134 kelvin
dV_123 = 10.8364 kelvin
dV_123 = 2.4554 kelvin
dV_123 = 0.5069 kelvin
dV_123 = 0.1304 kelvin
dV_123 = 0.0404 kelvin
dV_123 = 0.0147 kelvin
dV_123 = 0.0062 kelvin
dV_123 = 2.2405 kelvin
dV_123 = 1.6865 kelvin
dV_123 = 0.4058 kelvin
dV_123 = 0.1124 kelvin
dV_123 = 0.0367 kelvin
dV_123 = 0.0136 kelvin
dV_123 = 0.0059 kelvin
dV_123 = -75.8545 kelvin
dV_123 = -7.5039 kelvin
dV_123 = -1.2823 kelvin
dV_123 = -0.3174 kelvin
dV_123 = -0.0968 kelvin
dV_123 = -0.0343 kelvin
dV_123 = -0.0135 kelvin
dV_123 = -148.5602 kelvin
dV_123 = -10.2008 kelvin
dV_123 = -1.4496 kelvin
dV_123 = -0.3449 kelvin
dV_123 = -0.1046 kelvin
dV_123 = -0.0369 kelvin
dV_123 = -0.0145 kelvin
dV_123 = -60.0 kelvin
dV_123 = -7.74 kelvin
dV_123 = -1.1727 kelvin
dV_123 = -0.2934 kelvin
dV_123 = -0.0923 kelvin
dV_123 = -0.0335 kelvin
dV_123 = -0.0137 kelvin
dV_123 = 904.4827 kelvin
dV_123 = 19.6085 kelvin
dV_123 = 2.467 kelvin
dV_123 = 0.6257 kelvin
dV_123 = 0.1976 kelvin
dV_123 = 0.072 kelvin
dV_123 = 0.0289 kelvin
dV_123 = -0.7228 kelvin
dV_123 = 1.5754 kelvin
dV_123 = 0.3947 kelvin
dV_123 = 0.1105 kelvin
dV_123 = 0.0359 kelvin
dV_123 = 0.0135 kelvin
dV_123 = 0.0059 kelvin
dV_123 = -12.4509 kelvin
dV_123 = 0.334 kelvin
dV_123 = 0.2196 kelvin
dV_123 = 0.0769 kelvin
dV_123 = 0.0282 kelvin
dV_123 = 0.0108 kelvin
dV_123 = 0.005 kelvin
dV_123 = -5.5006 kelvin
dV_123 = -5.0662 kelvin
dV_123 = -0.9752 kelvin
dV_123 = -0.2592 kelvin
dV_123 = -0.0833 kelvin
dV_123 = -0.0308 kelvin
dV_123 = -0.0126 kelvin
dV_123 = 149.663 kelvin
dV_123 = 15.4117 kelvin
dV_123 = 2.398 kelvin
dV_123 = 0.5154 kelvin
dV_123 = 0.1437 kelvin
dV_123 = 0.0479 kelvin
dV_123 = 0.0187 kelvin
dV_123 = 123.0678 kelvin
dV_123 = 15.3093 kelvin
dV_123 = 2.3976 kelvin
dV_123 = 0.5158 kelvin
dV_123 = 0.1439 kelvin
dV_123 = 0.0481 kelvin
dV_123 = 0.0189 kelvin
dV_123 = -33.5306 kelvin
dV_123 = -4.4346 kelvin
dV_123 = -0.9746 kelvin
dV_123 = -0.2761 kelvin
dV_123 = -0.0931 kelvin
dV_123 = -0.0357 kelvin
dV_123 = -43.0092 kelvin
dV_123 = -4.2589 kelvin
dV_123 = -0.8799 kelvin
dV_123 = -0.2528 kelvin
dV_123 = -0.0863 kelvin
dV_123 = -0.0334 kelvin
dV_123 = -43.1696 kelvin
dV_123 = -4.2598 kelvin
dV_123 = -0.8792 kelvin
dV_123 = -0.2527 kelvin
dV_123 = -0.0861 kelvin
dV_123 = -0.0334 kelvin
dV_123 = 79.2919 kelvin
dV_123 = 4.4042 kelvin
dV_123 = 1.0857 kelvin
dV_123 = 0.3558 kelvin
dV_123 = 0.1296 kelvin
dV_123 = 0.0517 kelvin
dV_123 = 126.0804 kelvin
dV_123 = 15.3278 kelvin
dV_123 = 2.3932 kelvin
dV_123 = 0.5146 kelvin
dV_123 = 0.1436 kelvin
dV_123 = 0.0479 kelvin
dV_123 = 0.0188 kelvin
dV_123 = 155.2946 kelvin
dV_123 = 15.5705 kelvin
dV_123 = 2.4109 kelvin
dV_123 = 0.518 kelvin
dV_123 = 0.1445 kelvin
dV_123 = 0.0482 kelvin
dV_123 = 0.0188 kelvin
dV_123 = -33.7121 kelvin
dV_123 = -4.4331 kelvin
dV_123 = -0.9735 kelvin
dV_123 = -0.2757 kelvin
dV_123 = -0.0931 kelvin
dV_123 = -0.0356 kelvin
dV_123 = -12.957 kelvin
dV_123 = 0.25 kelvin
dV_123 = 0.1624 kelvin
dV_123 = 0.0557 kelvin
dV_123 = 0.0204 kelvin
dV_123 = -9.4809 kelvin
dV_123 = -1.3068 kelvin
dV_123 = -0.1059 kelvin
dV_123 = -0.0037 kelvin
dV_123 = 0.0031 kelvin
dV_123 = -37.5829 kelvin
dV_123 = -4.1874 kelvin
dV_123 = -0.7957 kelvin
dV_123 = -0.1984 kelvin
dV_123 = -0.0606 kelvin
dV_123 = -19.8796 kelvin
dV_123 = -2.2975 kelvin
dV_123 = -0.4972 kelvin
dV_123 = -0.1452 kelvin
dV_123 = -5.5708 kelvin
dV_123 = -0.6938 kelvin
dV_123 = -0.1606 kelvin
dV_123 = -0.0479 kelvin
dV_123 = -16.22 kelvin
dV_123 = -1.9929 kelvin
dV_123 = -0.4116 kelvin
dV_123 = -0.1169 kelvin
dV_123 = 105.3125 kelvin
dV_123 = 4.0678 kelvin
dV_123 = 0.8386 kelvin
dV_123 = 0.2272 kelvin
dV_123 = 0.0724 kelvin
dV_123 = -0.6881 kelvin
dV_123 = 3.2292 kelvin
dV_123 = 0.6954 kelvin
dV_123 = 0.1734 kelvin
dV_123 = 0.0532 kelvin
dV_123 = -19.7097 kelvin
dV_123 = 0.0931 kelvin
dV_123 = 0.1387 kelvin
dV_123 = 0.0374 kelvin
dV_123 = 0.0114 kelvin
dV_123 = -7.7686 kelvin
dV_123 = -1.2103 kelvin
dV_123 = -0.2598 kelvin
dV_123 = -0.0724 kelvin
dV_123 = -1.4728 kelvin
dV_123 = 0.1135 kelvin
dV_123 = 0.0648 kelvin
dV_123 = 0.0206 kelvin
dV_123 = 0.0068 kelvin
dV_123 = 270.6726 kelvin
dV_123 = 3.8985 kelvin
dV_123 = 0.4986 kelvin
dV_123 = 0.1326 kelvin
dV_123 = 0.0425 kelvin
dV_123 = -22.9719 kelvin
dV_123 = -4.2484 kelvin
dV_123 = -0.866 kelvin
dV_123 = -0.2268 kelvin
dV_123 = -0.0721 kelvin
dV_123 = 8.0373 kelvin
dV_123 = 1.945 kelvin
dV_123 = 0.4314 kelvin
dV_123 = 0.1152 kelvin
dV_123 = 0.0366 kelvin
dV_123 = -7.2849 kelvin
dV_123 = -0.7952 kelvin
dV_123 = -0.1927 kelvin
dV_123 = -0.0596 kelvin
dV_123 = -10.7189 kelvin
dV_123 = -1.4438 kelvin
dV_123 = -0.3294 kelvin
dV_123 = -0.0974 kelvin
dV_123 = -99.3853 kelvin
dV_123 = -8.2428 kelvin
dV_123 = -1.4387 kelvin
dV_123 = -0.3502 kelvin
dV_123 = -0.1059 kelvin
dV_123 = 8.5701 kelvin
dV_123 = 2.0557 kelvin
dV_123 = 0.4608 kelvin
dV_123 = 0.123 kelvin
dV_123 = 0.0385 kelvin
dV_123 = 0.8427 kelvin
dV_123 = 0.3618 kelvin
dV_123 = 0.0688 kelvin
dV_123 = 0.0171 kelvin
dV_123 = -23.5668 kelvin
dV_123 = -0.7395 kelvin
dV_123 = -0.0623 kelvin
dV_123 = -0.0096 kelvin
dV_123 = -0.002 kelvin
dV_123 = -4.8294 kelvin
dV_123 = 0.2045 kelvin
dV_123 = 0.1058 kelvin
dV_123 = 0.0358 kelvin
dV_123 = 0.013 kelvin
dV_123 = 0.005 kelvin
dV_123 = -0.1525 kelvin
dV_123 = 0.6815 kelvin
dV_123 = 0.1719 kelvin
dV_123 = 0.0481 kelvin
dV_123 = 0.0157 kelvin
dV_123 = 0.0057 kelvin
dV_123 = -2.8085 kelvin
dV_123 = -1.6774 kelvin
dV_123 = -0.3885 kelvin
dV_123 = -0.1076 kelvin
dV_123 = -0.0349 kelvin
dV_123 = -0.0127 kelvin
dV_123 = -52.2083 kelvin
dV_123 = -3.9437 kelvin
dV_123 = -0.6056 kelvin
dV_123 = -0.1492 kelvin
dV_123 = -0.0463 kelvin
dV_123 = -0.0164 kelvin
dV_123 = -81.6354 kelvin
dV_123 = -4.9375 kelvin
dV_123 = -0.7177 kelvin
dV_123 = -0.1698 kelvin
dV_123 = -0.0512 kelvin
dV_123 = -0.0178 kelvin
dV_123 = 193.8474 kelvin
dV_123 = 8.1568 kelvin
dV_123 = 1.2268 kelvin
dV_123 = 0.3062 kelvin
dV_123 = 0.0952 kelvin
dV_123 = 0.034 kelvin
dV_123 = 2.545 kelvin
dV_123 = 0.8147 kelvin
dV_123 = 0.1878 kelvin
dV_123 = 0.0511 kelvin
dV_123 = 0.0165 kelvin
dV_123 = 0.006 kelvin
dV_123 = 5.72 kelvin
dV_123 = 1.1168 kelvin
dV_123 = 0.2279 kelvin
dV_123 = 0.0584 kelvin
dV_123 = 0.0182 kelvin
dV_123 = 0.0063 kelvin
dV_123 = -19.8864 kelvin
dV_123 = -2.7468 kelvin
dV_123 = -0.5317 kelvin
dV_123 = -0.1345 kelvin
dV_123 = -0.0413 kelvin
dV_123 = -0.0145 kelvin
dV_123 = 6.0472 kelvin
dV_123 = 1.1696 kelvin
dV_123 = 0.2352 kelvin
dV_123 = 0.0596 kelvin
dV_123 = 0.0182 kelvin
dV_123 = 0.0068 kelvin
dV_123 = 3.002 kelvin
dV_123 = 0.8925 kelvin
dV_123 = 0.1989 kelvin
dV_123 = 0.0533 kelvin
dV_123 = 0.0171 kelvin
dV_123 = 0.0063 kelvin
dV_123 = -21.4997 kelvin
dV_123 = -2.8906 kelvin
dV_123 = -0.5497 kelvin
dV_123 = -0.1373 kelvin
dV_123 = -0.0417 kelvin
dV_123 = -0.0148 kelvin
dV_123 = -88.8198 kelvin
dV_123 = -5.1147 kelvin
dV_123 = -0.7222 kelvin
dV_123 = -0.1697 kelvin
dV_123 = -0.0508 kelvin
dV_123 = -0.0176 kelvin
dV_123 = -60.1611 kelvin
dV_123 = -4.2261 kelvin
dV_123 = -0.6239 kelvin
dV_123 = -0.1518 kelvin
dV_123 = -0.0467 kelvin
dV_123 = -0.0166 kelvin
dV_123 = 223.76 kelvin
dV_123 = 8.497 kelvin
dV_123 = 1.2377 kelvin
dV_123 = 0.3065 kelvin
dV_123 = 0.0948 kelvin
dV_123 = 0.0339 kelvin
dV_123 = 0.4587 kelvin
dV_123 = 0.7874 kelvin
dV_123 = 0.1878 kelvin
dV_123 = 0.0513 kelvin
dV_123 = 0.0165 kelvin
dV_123 = 0.0066 kelvin
dV_123 = -4.5549 kelvin
dV_123 = 0.2954 kelvin
dV_123 = 0.1197 kelvin
dV_123 = 0.0387 kelvin
dV_123 = 0.0135 kelvin
dV_123 = 0.0055 kelvin
dV_123 = -3.8194 kelvin
dV_123 = -1.872 kelvin
dV_123 = -0.4165 kelvin
dV_123 = -0.1125 kelvin
dV_123 = -0.0362 kelvin
dV_123 = -0.0132 kelvin
dV_123 = 67.8173 kelvin
dV_123 = 6.7399 kelvin
dV_123 = 1.0582 kelvin
dV_123 = 0.2308 kelvin
dV_123 = 0.0648 kelvin
dV_123 = 0.0217 kelvin
dV_123 = 63.1001 kelvin
dV_123 = 6.7226 kelvin
dV_123 = 1.06 kelvin
dV_123 = 0.2311 kelvin
dV_123 = 0.0651 kelvin
dV_123 = 0.0219 kelvin
dV_123 = -165.772 kelvin
dV_123 = -12.9459 kelvin
dV_123 = -2.0975 kelvin
dV_123 = -0.4623 kelvin
dV_123 = -0.1299 kelvin
dV_123 = -0.0438 kelvin
dV_123 = -17.3102 kelvin
dV_123 = -1.7045 kelvin
dV_123 = -0.3588 kelvin
dV_123 = -0.1044 kelvin
dV_123 = -0.0362 kelvin
dV_123 = -17.3412 kelvin
dV_123 = -1.7039 kelvin
dV_123 = -0.3584 kelvin
dV_123 = -0.1043 kelvin
dV_123 = -0.036 kelvin
dV_123 = 20.3008 kelvin
dV_123 = 2.1595 kelvin
dV_123 = 0.5115 kelvin
dV_123 = 0.1623 kelvin
dV_123 = 0.0575 kelvin
dV_123 = 65.2388 kelvin
dV_123 = 6.714 kelvin
dV_123 = 1.0541 kelvin
dV_123 = 0.23 kelvin
dV_123 = 0.0646 kelvin
dV_123 = 0.0217 kelvin
dV_123 = 70.4201 kelvin
dV_123 = 6.8018 kelvin
dV_123 = 1.064 kelvin
dV_123 = 0.2319 kelvin
dV_123 = 0.0654 kelvin
dV_123 = 0.0218 kelvin
dV_123 = -172.555 kelvin
dV_123 = -12.9814 kelvin
dV_123 = -2.0946 kelvin
dV_123 = -0.4615 kelvin
dV_123 = -0.1297 kelvin
dV_123 = -0.0438 kelvin
dV_123 = 0.1774 kelvin
dV_123 = 0.5534 kelvin
dV_123 = 0.1448 kelvin
dV_123 = 0.0414 kelvin
dV_123 = 0.0133 kelvin
dV_123 = -12.7832 kelvin
dV_123 = 1.1274 kelvin
dV_123 = 0.2585 kelvin
dV_123 = 0.0619 kelvin
dV_123 = 0.0186 kelvin
dV_123 = -7.4743 kelvin
dV_123 = -0.9287 kelvin
dV_123 = -0.2069 kelvin
dV_123 = -0.0618 kelvin
dV_123 = 1.0837 kelvin
dV_123 = 0.5737 kelvin
dV_123 = 0.1299 kelvin
dV_123 = 0.0346 kelvin
dV_123 = 0.011 kelvin
dV_123 = -47.7729 kelvin
dV_123 = -3.3958 kelvin
dV_123 = -0.5228 kelvin
dV_123 = -0.125 kelvin
dV_123 = -0.0381 kelvin
dV_123 = 7.3525 kelvin
dV_123 = -0.6703 kelvin
dV_123 = -0.1458 kelvin
dV_123 = -0.0364 kelvin
dV_123 = -0.0109 kelvin
dV_123 = 10.3745 kelvin
dV_123 = 1.9165 kelvin
dV_123 = 0.3588 kelvin
dV_123 = 0.0861 kelvin
dV_123 = 0.0259 kelvin
dV_123 = -29.4057 kelvin
dV_123 = -0.6834 kelvin
dV_123 = -0.1111 kelvin
dV_123 = 0.0037 kelvin
dV_123 = 0.0074 kelvin
dV_123 = -1.0433 kelvin
dV_123 = 0.8387 kelvin
dV_123 = 0.1993 kelvin
dV_123 = 0.0535 kelvin
dV_123 = 0.0172 kelvin
dV_123 = -8.1971 kelvin
dV_123 = -0.1323 kelvin
dV_123 = 0.037 kelvin
dV_123 = 0.0173 kelvin
dV_123 = 0.0072 kelvin
dV_123 = -23.7019 kelvin
dV_123 = -1.458 kelvin
dV_123 = -0.2118 kelvin
dV_123 = -0.0428 kelvin
dV_123 = -0.0107 kelvin
dV_123 = -21.8417 kelvin
dV_123 = -0.1135 kelvin
dV_123 = 0.0016 kelvin
dV_123 = -0.003 kelvin
dV_123 = -0.0016 kelvin
dV_123 = -70.5122 kelvin
dV_123 = -3.244 kelvin
dV_123 = -0.4678 kelvin
dV_123 = -0.1104 kelvin
dV_123 = -0.0324 kelvin
dV_123 = 1.4984 kelvin
dV_123 = 0.6457 kelvin
dV_123 = 0.1488 kelvin
dV_123 = 0.0399 kelvin
dV_123 = 0.0127 kelvin
dV_123 = -8.9858 kelvin
dV_123 = -0.2758 kelvin
dV_123 = -0.0166 kelvin
dV_123 = -0.0019 kelvin
dV_123 = -0.0001 kelvin
dV_123 = -20.6501 kelvin
dV_123 = -0.2013 kelvin
dV_123 = 0.0255 kelvin
dV_123 = 0.0101 kelvin
dV_123 = 0.004 kelvin
dV_123 = -16.1992 kelvin
dV_123 = -2.3901 kelvin
dV_123 = -0.4679 kelvin
dV_123 = -0.1192 kelvin
dV_123 = -0.0366 kelvin
dV_123 = 1.4626 kelvin
dV_123 = -0.3886 kelvin
dV_123 = -0.0961 kelvin
dV_123 = -0.0268 kelvin
dV_123 = -0.0087 kelvin
dV_123 = -8.3375 kelvin
dV_123 = -1.0116 kelvin
dV_123 = -0.1568 kelvin
dV_123 = -0.0315 kelvin
dV_123 = -0.0084 kelvin
dV_123 = 18.8739 kelvin
dV_123 = 1.5089 kelvin
dV_123 = 0.314 kelvin
dV_123 = 0.0856 kelvin
dV_123 = 0.0273 kelvin
dV_123 = 937.2824 kelvin
dV_123 = -40.9089 kelvin
dV_123 = -21.4959 kelvin
dV_123 = -3.5472 kelvin
dV_123 = -0.1056 kelvin
dV_123 = 0.3132 kelvin
dV_123 = 0.2608 kelvin
dV_123 = 0.1711 kelvin
dV_123 = 0.1071 kelvin
dV_123 = 0.0664 kelvin
dV_123 = 0.0413 kelvin
dV_123 = 0.0169 kelvin
dV_123 = 130.2708 kelvin
dV_123 = 21.4462 kelvin
dV_123 = 12.749 kelvin
dV_123 = 7.4485 kelvin
dV_123 = 3.5311 kelvin
dV_123 = 1.6205 kelvin
dV_123 = 0.7717 kelvin
dV_123 = 0.3878 kelvin
dV_123 = 0.2048 kelvin
dV_123 = 0.1129 kelvin
dV_123 = 0.0648 kelvin
dV_123 = 0.0234 kelvin
dV_123 = 162.4689 kelvin
dV_123 = -28.1261 kelvin
dV_123 = -3.9997 kelvin
dV_123 = 2.5988 kelvin
dV_123 = 1.9996 kelvin
dV_123 = 1.083 kelvin
dV_123 = 0.5654 kelvin
dV_123 = 0.3015 kelvin
dV_123 = 0.1662 kelvin
dV_123 = 0.0947 kelvin
dV_123 = 0.0556 kelvin
dV_123 = 0.0209 kelvin
dV_123 = 274.7376 kelvin
dV_123 = 70.1178 kelvin
dV_123 = 25.4266 kelvin
dV_123 = 9.8554 kelvin
dV_123 = 4.0493 kelvin
dV_123 = 1.7978 kelvin
dV_123 = 0.8619 kelvin
dV_123 = 0.4412 kelvin
dV_123 = 0.2384 kelvin
dV_123 = 0.0793 kelvin
dV_123 = 177.3608 kelvin
dV_123 = 64.3934 kelvin
dV_123 = 24.9907 kelvin
dV_123 = 9.8062 kelvin
dV_123 = 4.0411 kelvin
dV_123 = 1.7961 kelvin
dV_123 = 0.8613 kelvin
dV_123 = 0.441 kelvin
dV_123 = 0.2381 kelvin
dV_123 = 0.0793 kelvin
dV_123 = 17.5593 kelvin
dV_123 = -25.8332 kelvin
dV_123 = -9.556 kelvin
dV_123 = -3.6479 kelvin
dV_123 = -1.6168 kelvin
dV_123 = -0.7993 kelvin
dV_123 = -0.4239 kelvin
dV_123 = -0.2365 kelvin
dV_123 = -0.1372 kelvin
dV_123 = -0.0508 kelvin
dV_123 = -153.479 kelvin
dV_123 = -47.9329 kelvin
dV_123 = -14.2982 kelvin
dV_123 = -5.0931 kelvin
dV_123 = -2.1593 kelvin
dV_123 = -1.0278 kelvin
dV_123 = -0.5281 kelvin
dV_123 = -0.2865 kelvin
dV_123 = -0.1623 kelvin
dV_123 = -0.0583 kelvin
dV_123 = 1415.8403 kelvin
dV_123 = 234.0069 kelvin
dV_123 = 36.5333 kelvin
dV_123 = 9.646 kelvin
dV_123 = 3.827 kelvin
dV_123 = 1.8427 kelvin
dV_123 = 0.9708 kelvin
dV_123 = 0.539 kelvin
dV_123 = 0.3118 kelvin
dV_123 = 0.1143 kelvin
dV_123 = -67.2151 kelvin
dV_123 = -20.7371 kelvin
dV_123 = -7.4983 kelvin
dV_123 = -3.2 kelvin
dV_123 = -1.5404 kelvin
dV_123 = -0.7993 kelvin
dV_123 = -0.4378 kelvin
dV_123 = -0.1488 kelvin
dV_123 = 209.5528 kelvin
dV_123 = 28.9904 kelvin
dV_123 = 7.5854 kelvin
dV_123 = 3.1733 kelvin
dV_123 = 1.6866 kelvin
dV_123 = 0.9668 kelvin
dV_123 = 0.5692 kelvin
dV_123 = 0.2099 kelvin
dV_123 = 215.9861 kelvin
dV_123 = 28.9194 kelvin
dV_123 = -6.1591 kelvin
dV_123 = -4.2751 kelvin
dV_123 = -1.9787 kelvin
dV_123 = -0.9105 kelvin
dV_123 = -0.4405 kelvin
dV_123 = -0.2245 kelvin
dV_123 = -0.1204 kelvin
dV_123 = -0.0671 kelvin
dV_123 = -0.0238 kelvin
dV_123 = 10.3217 kelvin
dV_123 = -21.1848 kelvin
dV_123 = -8.5776 kelvin
dV_123 = -3.2873 kelvin
dV_123 = -1.3914 kelvin
dV_123 = -0.6497 kelvin
dV_123 = -0.3274 kelvin
dV_123 = -0.1748 kelvin
dV_123 = -0.0978 kelvin
dV_123 = -0.0343 kelvin
dV_123 = -240.2208 kelvin
dV_123 = 55.2821 kelvin
dV_123 = -2.3199 kelvin
dV_123 = -0.5611 kelvin
dV_123 = 0.301 kelvin
dV_123 = 0.2695 kelvin
dV_123 = 0.1591 kelvin
dV_123 = 0.0873 kelvin
dV_123 = 0.0479 kelvin
dV_123 = 0.0269 kelvin
dV_123 = 0.0156 kelvin
dV_123 = 0.0057 kelvin
dV_123 = 298.2736 kelvin
dV_123 = -38.4572 kelvin
dV_123 = -10.7732 kelvin
dV_123 = 0.1056 kelvin
dV_123 = 1.0226 kelvin
dV_123 = 0.6552 kelvin
dV_123 = 0.3604 kelvin
dV_123 = 0.1968 kelvin
dV_123 = 0.1102 kelvin
dV_123 = 0.0636 kelvin
dV_123 = 0.038 kelvin
dV_123 = 0.0147 kelvin
dV_123 = 396.0882 kelvin
dV_123 = 39.4223 kelvin
dV_123 = 9.3246 kelvin
dV_123 = 2.9609 kelvin
dV_123 = 1.19 kelvin
dV_123 = 0.5992 kelvin
dV_123 = 0.3361 kelvin
dV_123 = 0.1972 kelvin
dV_123 = 0.1189 kelvin
dV_123 = 0.0456 kelvin
dV_123 = -45.0372 kelvin
dV_123 = 11.3273 kelvin
dV_123 = 4.2605 kelvin
dV_123 = 1.715 kelvin
dV_123 = 0.8628 kelvin
dV_123 = 0.481 kelvin
dV_123 = 0.2788 kelvin
dV_123 = 0.1654 kelvin
dV_123 = 0.0623 kelvin
dV_123 = -82.3184 kelvin
dV_123 = -22.1181 kelvin
dV_123 = -7.6739 kelvin
dV_123 = -3.1548 kelvin
dV_123 = -1.4784 kelvin
dV_123 = -0.7541 kelvin
dV_123 = -0.4073 kelvin
dV_123 = -0.2302 kelvin
dV_123 = -0.0823 kelvin
dV_123 = -43.2568 kelvin
dV_123 = -13.7695 kelvin
dV_123 = -5.2042 kelvin
dV_123 = -2.2949 kelvin
dV_123 = -1.125 kelvin
dV_123 = -0.5905 kelvin
dV_123 = -0.3259 kelvin
dV_123 = -0.1123 kelvin
dV_123 = 450.6927 kelvin
dV_123 = 95.0897 kelvin
dV_123 = 37.952 kelvin
dV_123 = 15.564 kelvin
dV_123 = 6.3818 kelvin
dV_123 = 2.7315 kelvin
dV_123 = 1.2491 kelvin
dV_123 = 0.6118 kelvin
dV_123 = 0.3186 kelvin
dV_123 = 0.1744 kelvin
dV_123 = 0.0596 kelvin
dV_123 = 1472.7719 kelvin
dV_123 = 5.9266 kelvin
dV_123 = -15.0869 kelvin
dV_123 = -1.8487 kelvin
dV_123 = 0.5492 kelvin
dV_123 = 0.5846 kelvin
dV_123 = 0.3765 kelvin
dV_123 = 0.2233 kelvin
dV_123 = 0.1311 kelvin
dV_123 = 0.0779 kelvin
dV_123 = 0.0473 kelvin
dV_123 = 0.0187 kelvin
dV_123 = -56.7463 kelvin
dV_123 = -13.8671 kelvin
dV_123 = -4.6802 kelvin
dV_123 = -1.8918 kelvin
dV_123 = -0.8762 kelvin
dV_123 = -0.4417 kelvin
dV_123 = -0.2349 kelvin
dV_123 = -0.1304 kelvin
dV_123 = -0.0444 kelvin
dV_123 = 1786.7253 kelvin
dV_123 = 213.479 kelvin
dV_123 = 18.0904 kelvin
dV_123 = 1.3141 kelvin
dV_123 = -0.0111 kelvin
dV_123 = -0.0766 kelvin
dV_123 = -0.0526 kelvin
dV_123 = -0.0323 kelvin
dV_123 = -0.02 kelvin
dV_123 = -0.0125 kelvin
dV_123 = -0.0051 kelvin
dV_123 = 272.6431 kelvin
dV_123 = 17.3237 kelvin
dV_123 = 2.1241 kelvin
dV_123 = 0.4385 kelvin
dV_123 = 0.168 kelvin
dV_123 = 0.0883 kelvin
dV_123 = 0.0481 kelvin
dV_123 = 0.0267 kelvin
dV_123 = 0.0152 kelvin
dV_123 = 0.009 kelvin
dV_123 = 0.0037 kelvin
dV_123 = -1639.8734 kelvin
dV_123 = -131.3166 kelvin
dV_123 = -19.4825 kelvin
dV_123 = -4.875 kelvin
dV_123 = -1.6545 kelvin
dV_123 = -0.7058 kelvin
dV_123 = -0.3479 kelvin
dV_123 = -0.1845 kelvin
dV_123 = -0.1028 kelvin
dV_123 = -0.059 kelvin
dV_123 = -0.0215 kelvin
dV_123 = -25.583 kelvin
dV_123 = -5.1862 kelvin
dV_123 = -2.143 kelvin
dV_123 = -0.9841 kelvin
dV_123 = -0.4561 kelvin
dV_123 = -0.2201 kelvin
dV_123 = -0.1119 kelvin
dV_123 = -0.06 kelvin
dV_123 = -0.0201 kelvin
dV_123 = 2961.162 kelvin
dV_123 = 350.4691 kelvin
dV_123 = 6.5571 kelvin
dV_123 = -4.6213 kelvin
dV_123 = -1.8003 kelvin
dV_123 = -0.6785 kelvin
dV_123 = -0.2895 kelvin
dV_123 = -0.1375 kelvin
dV_123 = -0.0707 kelvin
dV_123 = -0.0382 kelvin
dV_123 = -0.022 kelvin
dV_123 = -0.0079 kelvin
dV_123 = 127.2006 kelvin
dV_123 = -8.1555 kelvin
dV_123 = -3.4103 kelvin
dV_123 = -1.4444 kelvin
dV_123 = -0.6617 kelvin
dV_123 = -0.3182 kelvin
dV_123 = -0.1621 kelvin
dV_123 = -0.0873 kelvin
dV_123 = -0.0494 kelvin
dV_123 = -0.0179 kelvin
dV_123 = 1518.3957 kelvin
dV_123 = 214.8675 kelvin
dV_123 = 19.2977 kelvin
dV_123 = 2.2967 kelvin
dV_123 = 0.575 kelvin
dV_123 = 0.259 kelvin
dV_123 = 0.1413 kelvin
dV_123 = 0.0809 kelvin
dV_123 = 0.0476 kelvin
dV_123 = 0.0282 kelvin
dV_123 = 0.011 kelvin
dV_123 = -33.2253 kelvin
dV_123 = 8.5169 kelvin
dV_123 = 5.7355 kelvin
dV_123 = 2.716 kelvin
dV_123 = 1.2472 kelvin
dV_123 = 0.5969 kelvin
dV_123 = 0.3023 kelvin
dV_123 = 0.1618 kelvin
dV_123 = 0.0904 kelvin
dV_123 = 0.0319 kelvin
dV_123 = 656.6313 kelvin
dV_123 = 46.6093 kelvin
dV_123 = 0.1816 kelvin
dV_123 = -0.9981 kelvin
dV_123 = -0.4554 kelvin
dV_123 = -0.2016 kelvin
dV_123 = -0.0968 kelvin
dV_123 = -0.0502 kelvin
dV_123 = -0.0271 kelvin
dV_123 = -0.0157 kelvin
dV_123 = -0.0053 kelvin
dV_123 = -0.2511 kelvin
dV_123 = 1.7103 kelvin
dV_123 = 1.0302 kelvin
dV_123 = 0.5658 kelvin
dV_123 = 0.3089 kelvin
dV_123 = 0.1717 kelvin
dV_123 = 0.0981 kelvin
dV_123 = 0.0575 kelvin
dV_123 = 0.0212 kelvin
dV_123 = -482.8618 kelvin
dV_123 = -40.1571 kelvin
dV_123 = -4.5674 kelvin
dV_123 = -0.7498 kelvin
dV_123 = -0.1412 kelvin
dV_123 = -0.0501 kelvin
